word,weight
else,0.0518686938479884
em,-1.0435892634396349
email,-1.3504673477593372
email account,-0.23383496542299334
email address,-0.5600822671433267
email day,0.020724337482602658
email get,-0.007544477042702772
email link,0.036360310345103744
email not,-0.1415369781431362
email password,-0.5068290904310759
email phone,-0.27935722057110907
email say,-0.3116432045386956
email send,-0.11163398395515413
email support,0.03198231208555592
email use,-0.19885113522018927
embarrassing,-0.4030273472045568
embed,-0.04863936493190495
emergency,0.5092665956941899
emoji,-0.33166386231393113
emoticon,0.2631962013734518
emotion,1.5989290503193827
emotional,-0.2251468465493488
employee,0.13526841195620584
en,-0.397162916409126
en la,-0.4318810483351761
enable,1.0262027240314175
encounter,0.6738370783046997
encourage,-0.1965218600966935
encrypt,0.20208958617180048
encryption,0.15169923082867937
end,-1.1743427104182773
end encryption,-0.22146824163755688
end end,-0.6888464024783792
end game,-0.2483953953919631
end not,-0.14848280352155355
ending,-0.5625084155283069
endless,0.3034822067510339
endless game,0.22276802586505665
endlessly,-0.01272990270495516
endtoend,-0.07543356521606742
endtoend encryption,0.14710209402096314
energy,0.0640026292922838
enforce,-0.2545162238129648
engage,0.8933867391825228
engagement,0.2699179781532679
engaging,1.1131175933474722
engine,-0.5151159411457076
engineer,-0.563218774646624
english,-0.5604179381679832
english dub,-0.2704824010003348
enhance,-0.30885119505400893
enjoy,3.0170225206685455
enjoy app,0.012398365742540503
enjoy day,-0.15752178212349932
enjoy game,0.36250583932969305
enjoy listen,0.4880539791038132
enjoy lot,0.4176774042970056
enjoy music,0.3086006391085172
enjoy netflix,0.3088450023067523
enjoy play,0.4592192447705002
enjoy skype,-0.010285239652413456
enjoy spotify,0.13263963348260502
enjoy time,0.49605950823415335
enjoy watch,0.24184990001249262
enjoyable,1.4736717940241146
enjoyable game,0.42026768833436734
enjoyment,0.44419562193412326
ensure,0.7132538745197323
enter,-1.6861499823934838
enter app,-0.3186754026293505
enter digit,-0.2681981523396779
enter number,-0.5050342205592013
enter password,-0.07786037081940982
enter phone,-0.43486792097976024
entertain,1.569004624688366
entertaining,1.8904150221060778
entertaining app,0.291946510052344
entertaining game,0.3156804711040811
entertainment,2.181767668364447
entertainment app,0.0998371721134432
entire,-0.9531968418104498
entirely,-2.0576923456687584
environment,0.3925778489457995
epic,0.9248415639781372
episode,-1.1479606360408439
equal,-0.01264394419919363
er,-0.17885260880428383
era,0.14342517603243127
erase,-0.7088772591743735
eror,-1.4668568961666237
error,-3.237284033597158
error app,-0.2885781101671321
error attestation,-0.21012901636716358
error code,-0.15459482296406937
error error,-0.2606759140217283
error fix,-0.11094183986732582
error message,-0.14200482897940223
error not,-0.4647204585920346
error occur,-0.5225258960395772
error time,-0.3304611707719062
error try,-0.2903136818131843
es,-0.07015955504885173
es muy,0.20362793815323282
escape,0.30379307946785206
especially,1.2698054174707647
especially not,-0.23316972988325166
especially student,0.014923355823431059
essential,1.6565937178954389
essentially,-0.3636013104700109
est,-0.03494763899824373
esta,-0.3552013177097036
establish,-0.21718720359495441
et,-0.9359797980787724
etc,0.11675967571727378
etc etc,-0.04101235541311849
etc not,0.06608091410195689
eu,-0.8055800999363525
euro,-0.08891885707489228
europe,-0.039027475118930906
evening,1.0139082231509888
event,0.2851511691455295
eventually,-0.4427237716201895
everybody,0.6879704471607206
everyday,1.1507794685800081
everyone,0.2289679902935627
everything,0.618893415981841
everytime,-1.7173699810438277
everytime open,-0.3948634656531269
everytime try,0.41403357425790116
everytime use,-0.41149506110695877
evidence,-0.40242811541652573
evil,-2.081901020019399
evolve,0.4333686906257113
ew,-1.9470207241526427
eww,-0.8597596215089519
ex,-0.9587931492034524
exact,0.25987708176231844
exactly,0.07464494085794549
exactly want,0.2754923647432617
exam,0.187050494827665
example,-0.7527909863469824
exceed,0.1645332276077507
excel,-0.03891428818844611
excel file,-0.2647333351319517
excelent,2.0177228919015207
excelente,2.118812107205509
excellence,1.886253534038722
excellent,3.389684615263924
excellent app,2.8183691054490985
excellent application,0.7841206533373687
excellent easy,0.1336908317266844
excellent experience,0.9778943065169676
excellent game,0.6191236972950739
excellent good,0.017920105401397473
excellent performance,0.5570564067777959
excellent platform,0.18252746541516254
excellent quality,0.5298262248616756
excellent service,1.0725405385771114
excellent source,0.5425901392006265
excellent thank,0.466993303958444
excellent work,0.946210671635103
exception,0.11971525571586998
exceptional,2.9250871432624983
exceptional app,0.3303657854236806
exceptionally,1.3286188893092516
excessive,-0.42638549506754453
exchange,-0.21222761035831522
excite,1.0103726316814339
excited,1.7361364684098504
exciting,2.215564962363428
exclusive,0.8157436284453757
excuse,-0.5327506241138958
exelent,1.884365110076347
exellent,1.7607422984042997
exercise,0.09395031191580872
exilent,1.426897975605161
exist,-1.0965828025210596
exist account,-0.3165814590477411
existence,-0.5255418945833749
existent,-0.3011385555740775
exit,-0.578007438915481
exit app,0.09088282294667514
exlent,1.3970564144617355
exllent,1.333567627473691
expand,0.4733756197852352
expect,0.07100954024926374
expectation,0.372992494196991
expense,-0.07894719559831519
expensive,-1.8959591574854004
experiance,-0.862093391090237
experience,0.7005522266972894
experience ad,0.0422792620307634
experience app,-0.06964988693018606
experience bad,-1.037431749724063
experience far,0.08751409133316317
experience frustrating,-0.0777855849677372
experience get,-0.544018520668512
experience good,0.5077727078772318
experience great,0.9252174280239954
experience issue,0.02692421382781927
experience like,-0.034675520164109026
experience love,-0.1965624475141937
experience netflix,0.37537598054998084
experience not,-0.03858112199963984
experience play,0.1019969512078837
experience skype,0.2502168096381809
experience spotify,0.04266565184674684
experience time,0.21370210618907834
experience try,-0.2860973578915435
experience use,0.18169605336334513
experience ve,-0.21197899030580764
experience well,-0.11964833138699385
expert,0.36987778927103654
expire,-1.4025978374800023
explain,0.5179520971695207
explanation,-0.3198291368505498
explicit,-0.29785050633496934
exploit,-0.35821884284914207
explore,0.5345564009677207
export,-0.5054126908490723
expose,-0.49263412115099986
express,0.8959321935590642
expression,0.8698573886213826
extend,-0.10147855043065568
extension,-0.29223874627600893
external,-0.8193964153724013
extra,0.7066083683167512
extra move,0.06711359803460569
extra storage,-0.30976051445161445
extraordinary,1.6848002242223983
extreme,-0.981170558706317
extremely,-0.4115936906117625
extremely annoying,-0.29443669886809826
extremely difficult,-0.3496438970060796
extremely disappointed,-0.2657834965421106
extremely frustrating,-0.2732913845102884
extremely good,1.0834550441199977
extremely slow,-0.6699419738469887
eye,0.5745985016362589
fa,0.0713423064281442
fab,0.41101885257897447
fabulous,2.4276649487591366
fabulous app,0.44569308517965733
face,-0.591381648964812
face book,0.18056532916526738
face issue,-0.42162767318697825
face problem,-0.0598497474722994
face time,0.5291375056850481
facebook,0.4570798155502789
facebook account,0.20708416181507847
facebook app,-0.4457775092735254
facebook good,1.2268040073660718
facebook great,-0.27585498352539994
facebook help,-0.16065412947093477
facebook instagram,-0.179646103985136
facebook like,-0.1837856665211265
facebook lite,0.3450472358183567
facebook login,-0.018913537399238404
facebook messenger,0.8357478804906151
facebook nice,0.6772563457062936
facebook not,0.2686407146297927
facebook page,0.9481727844813539
facebook team,-0.02136445003658908
facetime,0.3727930739328549
facility,0.9939781911969332
fact,0.6282398763031989
fact not,-0.3032546154776999
factor,-0.04306456450085772
factory,-0.20013089315499016
factory reset,-0.07831463162917741
fail,-2.119381793961207
fail load,-0.3427394868446913
fail not,0.17908078436391198
fail open,-0.3754171084605595
fail send,-0.27358267150686183
failure,-0.7166856469535664
fair,-1.1129637119269176
fairly,-0.20649190056754232
faith,-0.1378239598698542
fake,-2.5594582595018793
fake account,0.23248859520288975
fake app,-0.8869225481455782
fake news,-1.1532704816852448
fall,-0.7115031575456758
false,-1.9481060090697693
faltu,-1.9872246449629123
familiar,-0.20141946260265697
family,1.2446008724851072
family account,0.019921750648388633
family friend,1.0407867904166614
family love,0.2535192924613529
family member,-0.6747012333932686
family plan,-0.3420978937176077
famous,0.7427411089487508
fan,0.488979085780478
fantastic,2.1908476849461924
fantastic app,1.9988167949053306
fantastic game,-0.2216129411362497
faq,-0.6625772426934109
far,1.256354115702305
far away,0.6494422659571588
far good,1.1974410103747242
far leave,-0.6358343128947472
far not,0.807575761196654
far well,-1.2406726783574042
farewell,-0.3368271650653204
farm,-0.37636054168655136
fashion,0.08098545902109502
fast,1.52285541361746
fast app,-0.436319550495963
fast easy,0.5069170995963066
fast efficient,0.5286347410822919
fast forward,-0.5083009244579337
fast good,0.3766756393648947
fast internet,-0.4690778849601662
fast reliable,0.46403569619939244
fast secure,0.43688703823556996
fast send,0.7328212586544598
fast share,-0.03433941595175164
fast sharing,0.9296990804984449
fast transfer,1.3621482379542018
fast use,0.3622478135059773
fast way,0.5671047419908929
fast work,0.5447094140814616
father,0.5551250965631984
fault,1.0256007316874878
fav,1.8490632756337857
fav app,0.6704170733009736
fav game,0.20218345446594155
favor,-0.24362298760783072
favorite,1.7861119178540772
favorite app,1.113929454038865
favorite game,0.40064719790328857
favorite movie,0.022210695677650362
favorite music,0.4197444778153747
favorite news,-0.2893819623646099
favorite show,0.28444096878524444
favorite song,-0.020926197148249222
favourite,1.6969251037867117
favourite app,0.42231296858409795
favourite game,0.555550452152122
favourite song,0.029758538569005722
fb,-0.42983866119331327
fb app,0.2007572844346186
fb lite,-0.42968519451979276
fb messenger,0.10572740246938563
fe,-0.44412940918147786
fear,-0.13197468239197416
feature,-0.4880384177154124
feature add,0.5023336636442451
feature allow,0.2946654235816777
feature app,-0.48812005295314886
feature available,0.42117504600324934
feature easy,0.5460440685032899
feature free,0.5370160603267686
feature go,-0.20601443392046068
feature good,0.4473464719051917
feature great,-0.23391853303639712
feature like,-1.661247859425678
feature make,0.4047529153070798
feature need,0.20328502714382915
feature not,0.14878992926240986
feature people,-0.08666914188597125
feature remove,0.09883435241379829
feature update,0.21140811097355
feature use,-0.07328151147997801
feature want,-0.4642371395158993
feature work,-0.6279125303579048
feb,-0.2201356555895354
february,-0.07778837342005973
fee,-1.2146186169802589
feed,-1.2976349752349075
feed app,-0.31629470994987563
feed not,-0.3631470209902749
feed show,0.1971010855116417
feedback,0.40908448875126285
feel,0.3117125438129422
feel bad,0.20658618678263185
feel free,-0.07024717992716932
feel good,0.932417240432132
feel happy,0.18128945720766887
feel like,-0.8832531591223987
feel relaxed,0.4586799371928969
feel safe,-0.1858685645711452
feel well,0.11296886615595744
feeling,0.9207396929776098
fellow,-0.55035788980918
fetch,-1.8132379349078955
fetch file,-1.5865036474700147
few,-0.25769287978607086
ff,0.16580821352549593
field,-0.0925369078094703
fight,-0.2552428540128862
figure,-0.6698995694904086
file,-0.8910418270631317
file android,-0.09378884787952581
file app,0.4361427245896677
file delete,0.10848407843954497
file device,0.2820805962172868
file download,-0.03717907807016554
file dropbox,-0.15524109848178774
file easy,0.45916549968839254
file file,0.12078332084406679
file folder,-0.10961533786471471
file go,-0.508733970901718
file like,-0.2833230797333464
file need,0.21805724603318444
file not,0.01069160895995543
file open,-0.3689891885640412
file phone,0.1887773932893449
file photo,-0.2978647801616489
file save,-0.5681945848496188
file send,-0.05495077900263235
file share,0.006188365383433796
file sharing,0.36824101625071276
file storage,0.33807799142430117
file sync,-0.20244020326231998
file time,-0.3645966959590694
file transfer,0.5554714519511563
file try,-0.4585671362518042
file type,-0.32746692439599784
file upload,-0.29175525083209614
file use,0.20720358001292036
file video,0.11038666391383947
file want,-0.24774043590243497
file work,-0.266805860795099
fill,-0.7084379640525105
film,-0.6527419236678128
filter,-0.5485495662038599
filter story,0.08742797826978768
filter work,-0.41634944501308313
final,0.333226716131513
finally,2.2650025019016806
finally get,0.004601309823750168
financial,-0.22367219570344868
find,-0.42700531680699205
find account,0.21902269830540633
find alternative,-0.5051663661844963
find app,0.04886609975879308
find article,0.09043191142123835
find difficult,-0.1861185156474117
find easy,0.5903014910708557
find file,-0.687555941872401
find friend,-0.6696081540089714
find good,-0.058389246305635197
find interesting,-0.16190920012421425
find movie,-0.27145822975847833
find music,0.3313010765779323
find new,0.40202302606363854
find news,0.5949647552751796
find not,-0.0424436570349601
find old,-0.2566253039117734
find option,-0.010765038418354717
find people,-0.6536129742830065
find solution,-0.08648395322024585
find song,0.48310868959726666
find way,-0.8325346650480174
find well,-0.13199470976006195
fine,0.30824865518203914
fine app,0.1381934449076407
fine not,0.2293571050184408
fine update,0.38081052684588984
finger,0.8348561270943046
fingertip,0.6224052739627415
finish,-0.9140958346007618
fir,-0.8210342145629183
fire,0.587402421890638
firstly,-0.3052322347616704
fish,-0.11758348166352708
fit,-0.07986896143662257
fitur,-1.5075890887517291
fiture,0.11330330382911885
fix,-2.574038649411269
fix account,0.047351294220560544
fix app,-1.8222068476720075
fix asap,-0.4295397120380864
fix bug,0.9217349340416895
fix error,-0.2839714408065698
fix glitch,0.35927903954291285
fix ill,-0.3294308193479022
fix immediately,0.08034412707269413
fix issue,-0.12870001982090487
fix not,-0.7323332250942194
fix problem,-0.6439712795136785
fix soon,-0.2088830099015855
fix star,0.07233721516162041
fix thank,1.793761020938239
fix thing,0.025179383251172815
fix update,-0.19681916940943006
fix ur,-0.7763256951231865
fl,-0.0456999135010544
flag,-0.33097141986665274
flash,-0.3583888309318421
flat,0.16323722852633735
flaw,-0.012042334165170919
flawless,0.8412246102972366
flawlessly,0.29908103196113434
flexibility,0.06006554116722773
flexible,1.2744888227101092
flight,0.2987400094242471
flip,-0.7395308232240905
flip article,-0.2706243803812183
flip board,-0.2688507022583967
flip page,0.20907228319067128
flip past,-0.2695005273101424
flip story,-0.132905427922283
flipboard,-0.057396204430293876
flipboard app,-0.2215641554360407
flipboard good,0.608162519309618
flipboard great,-0.07806260465645536
flipboard news,-0.2998580799881221
flipboard not,-0.16287156205226333
flipboard year,-0.1610622043128348
flipping,-0.5410684043150901
float,-1.1629430209921372
flood,-1.123809115760048
flow,0.4736700134146394
fly,-0.09340196800088779
fo,0.7044477846060738
focus,-1.2209959753065998
focused,0.2107369984359177
fold,-0.9552981400969452
folder,-1.0432718440799071
folder file,0.12491555816373284
folder not,0.28637744801100273
folk,-0.5196995307504142
follow,0.31476230673428507
follow community,-0.05529241853082207
follow instruction,-0.05561643848460819
follow page,0.10890656922734969
follow people,-0.21476895200804824
follow rule,0.05900062361081681
follow step,0.0812259782241
follower,0.09483302262167369
following,-0.4263416129832955
font,-0.4783431865082663
font size,-1.0234046014949756
food,0.4377696416785658
fool,-0.7871722280248349
foot,0.09058762427422348
football,-0.3709064602786664
forbid,-0.5992363488042501
force,-3.773061753800056
force ad,0.1231844982651952
force app,-0.3255036890518521
force buy,-0.13505967372998853
force close,-0.2429456791629944
force download,-0.4826327769685054
force open,-0.2717459503906241
force pay,-0.03029014400138445
force people,-0.2439062082074374
force premium,0.02570054755620894
force stop,-0.09881315707969603
force update,-0.31835330591005584
force use,-0.940646994277629
force user,-0.49217380844931363
force watch,0.007836014821456025
forced,-0.4800396712679709
forcefully,-0.4228343879527116
foreign,0.21842366084733147
foreigner,-0.3707020730762054
forever,-0.1010073826335005
forever load,-0.7826833171625686
forget,-0.13273781952052793
forget password,-0.5157146555010484
forgot,0.24014478789734622
forgot password,0.28856035264153934
form,0.2941125772400315
format,-0.033397458681535805
formatting,0.24662028846843448
forth,-0.44864980094381973
forum,-0.12393456597363874
forward,-0.16079013268436054
foryou,0.7836266591580009
foryou page,0.4035562887147172
fox,-0.5336889821847067
fox news,-0.6302906896171456
fr,0.0316404325713312
frame,-0.20272902677611476
frankly,-0.07968381901887205
fraud,-2.630177454506532
fraudulent,-0.4720414821961864
freak,-0.5708279813486807
freaking,-0.7000237814306828
free,0.007805765393016374
free account,-0.141004957408982
free app,0.23000201608414156
free feature,-0.10015458716540264
free fire,0.2890383285462755
free good,0.34278534673346783
free music,0.10809161172382206
free not,-0.27884717013386456
free pay,-0.39479269617646107
free plan,0.604837070470583
free play,-0.39054474984489923
free service,-0.3378283296902495
free space,-1.0797235344852851
free speech,1.869407810652233
free storage,-0.39775452893815694
free subscription,0.2758846427057469
free time,0.5602516872582598
free trial,-1.0874233263832267
free use,0.4598045366908386
free user,-0.6441041562577846
free version,-0.4324345625911057
freedom,0.634383097543574
freedom speech,-0.59191998657105
freely,0.1786510821831253
freeze,-2.980314083260527
freeze not,-0.18006125922343624
freeze phone,-0.2725557932715939
freeze time,-0.7108765689508322
freezing,-1.2076470818436893
freind,0.7090879159147068
frequency,-0.1750837232714233
frequent,-0.4042170442493686
frequently,-1.6242255003156074
fresh,0.5992778173652069
friend,0.7544906606785574
friend add,-0.29391166120947676
friend app,0.57729661635486
friend chat,0.33232447259964326
friend contact,-0.3437642528167528
friend facebook,-0.4873761948058106
friend family,0.26754728932268007
friend friend,-0.2537412654509537
friend game,-0.13872369471434604
friend get,0.13291669271557674
friend good,0.40587563675042454
friend group,0.3030583395765838
friend like,-0.020919396484058602
friend line,1.03491356755007
friend list,-0.8965683639714185
friend love,0.10868491322446665
friend message,-0.28949153037641656
friend new,-0.37294667965403566
friend not,-0.0857688725523511
friend phone,0.15616858569823255
friend post,-0.08010263360925723
friend relative,0.0031159042332449156
friend request,-0.49128782665648285
friend say,-0.3188212791582494
friend send,-0.3601628900046739
friend share,-0.24227414381354415
friend talk,0.3510961342161774
friend thank,0.24559707800444716
friend use,0.17889664379525555
friend want,0.020453007432453114
friend world,-0.23612816180039642
friendly,1.246658497739959
friendly app,0.4732820933652634
friendly easy,-0.10967010396700871
friendship,0.7696822183992297
frnd,0.06193318457774449
frozen,-0.9620886431869939
frustrate,-1.8286471695213344
frustrated,-1.7317649170857046
frustrating,-4.504155631069697
frustrating app,-0.27025019185873883
frustrating especially,0.450531543194159
frustrating not,-0.36413681399189024
frustrating try,0.1272138280095652
frustrating use,-0.4735074626388078
frustration,-1.05420844834302
ft,0.7137904322204066
ful,0.38805903381436446
fullscreen,-0.10257034123552335
fully,-0.44659896897065
fun,3.2639179497815056
fun addictive,0.3142932982292463
fun app,0.8298946480809453
fun challenge,0.22325981409668386
fun creative,0.2398373159697537
fun easy,0.20259458634120847
fun enjoy,0.19813109739894877
fun exciting,0.34631170009932577
fun friend,0.19516009132861475
fun fun,0.4017206418176485
fun game,0.703745513793879
fun good,0.45449288660285353
fun great,0.12115167369974929
fun interesting,0.2629793548923027
fun like,-0.14616541723226414
fun love,-0.08052105934259086
fun not,1.1770615910177753
fun play,1.3472336888691863
fun relax,-0.24417768580990568
fun sticker,0.32615509932289183
fun time,0.7164071539535698
fun use,-0.3290751876327881
fun watch,0.5737536277171059
fun way,0.6209663107382838
function,-0.79354839504558
function not,-0.09356273654377881
function properly,-0.14023993488547246
function work,-0.3841388404786376
functional,0.6424950227817743
functionality,-0.8753306352534349
fund,-1.0047548854510475
funny,1.0271553852373818
funny video,0.07277515486860453
furthermore,-0.4808556690982629
future,1.055513551065668
future update,0.0047919686261094375
fyp,-1.1217358270962448
ga,-0.3401292657448941
ga ada,0.0036601896590721878
ga bisa,-1.256706812799535
gabisa,-2.3671563260599955
gabisa login,-0.6560195755987236
gain,0.45157958952231836
gak,-1.1866034530696445
gak bisa,-0.46425547243036147
galaxy,-0.16186462295354181
galaxy tab,-0.2377432714606464
galaxy ultra,-0.5677108912267639
gallery,-0.20684222624763487
gambling,-0.9243686547165322
game,1.4572716898861393
game account,0.06817444513436716
game ad,-0.6804367265113537
game add,0.3131911777456594
game addictive,0.5223042966921922
game amazing,0.22718527951037915
game app,-0.034090392343994545
game awesome,0.5990470874240678
game bad,-0.5737908535537571
game bahut,-0.39368003593903794
game beautiful,0.4657173668085023
game bored,0.46117638550867207
game bring,0.6022500135270855
game candy,-0.20208678804691912
game child,0.840152334381195
game childhood,0.7432911598805316
game come,0.10831353485713309
game cool,0.2072186844611688
game download,0.17600110558912413
game easy,-0.03025841245157753
game enjoy,0.26260048790111057
game especially,0.12399786842966354
game fantastic,-0.0022590270408534684
game far,0.27625053130208876
game favorite,0.3379113418873121
game favourite,0.4324960511384756
game feel,0.21410572147669485
game forever,0.42155278593646384
game free,-0.4995225468216328
game friend,0.272308170993467
game fun,-0.3464745486733963
game game,0.5231311305010415
game get,0.023379580270534005
game give,0.14393550233494942
game go,0.3743816369194324
game good,1.4303868268976492
game graphic,-0.2548373623053921
game great,0.9031988218941812
game hai,0.08230104039756063
game hard,-0.318449452785894
game help,0.6072221436983838
game interesting,0.24627111816856842
game keep,-0.49503848847791165
game kid,0.41704637556917573
game level,0.06830346958966513
game life,0.5170879114703352
game like,0.600423417586582
game little,0.08908636883880038
game long,-0.4739569714103946
game lose,-0.30808867869032197
game lot,0.09708242867203114
game love,-0.15593145842425096
game make,0.8828931886063403
game mind,0.37708696896109006
game need,0.13586222927215855
game new,-0.16399211009403905
game nice,0.5645461451597665
game not,0.7039790692439304
game offline,0.4204796505226748
game old,0.39908652543304884
game pass,0.3845983494390276
game perfect,0.08453597380512044
game phone,0.22024141281748216
game play,1.8431870915635604
game recommend,-0.04909105180315265
game relax,0.12224741323368014
game run,-0.29198098133077754
game see,0.14160776978362632
game simple,0.17933679323745738
game soo,0.43187003019646625
game star,0.33336181039191903
game start,-0.04901694399408963
game stress,0.4043490852866766
game subway,-0.13236718135143025
game super,0.23801072539976512
game thank,0.05279498238517825
game thing,0.3442882441356972
game think,0.17239616885644563
game time,1.3229814681845689
game timepass,0.3884938261956961
game try,0.6478078116667844
game update,-0.42015400553008053
game ve,0.4791168848855657
game want,-0.27944745969465723
game well,0.2207745037957383
game wonderful,0.3025355567272896
game work,-0.7172900568231648
game world,0.05990124469699881
game year,0.693487368946817
gamei,0.3110299044684357
gameplay,0.09300417810024568
gamer,-0.57280684652287
gaming,0.07110688991416007
gamitin,-0.3355469111720725
gana,-0.3748128412454915
ganda,0.7886617174220318
gane,0.32346947788667163
ganti,-0.5569067253396018
gap,0.15148761279010986
garbage,-5.381282147796816
garbage app,-0.9766780241729054
garbage not,0.04682566991493772
gather,-0.5241329368904979
gay,-1.1130717439349969
gaya,0.9915198699738584
gaya hai,0.14073745560416456
gb,-1.7605899370218876
gb free,-1.2841796428949066
gb storage,-0.9995277855304385
gboard,0.357310449956597
gboard clipboard,-0.033587665687944725
gbs,-0.6250789333009682
gc,-0.8046661799792295
gcash,0.08627322310114563
gd,0.8245205158788723
gd app,0.7418986477301673
gem,1.0903109894343943
geme,0.5420235784051487
gen,-0.48379736084603014
general,0.08441196502625266
generally,0.028677751543243032
generate,-1.373401502302082
generation,-0.21764432378732024
generic,-0.4223644173820551
generous,-0.21231836978437155
genius,0.6146360073661931
genre,0.9411734989256143
genuine,0.7316906675978677
genuinely,-0.9260873422710464
german,-0.19727678715139327
get,-0.7673862132737203
get account,0.0348545790824574
get ad,-0.3050974244410515
get annoying,0.3178230876058418
get app,0.16416310037112913
get bad,-2.887639810021467
get ban,-0.8342282143052805
get block,-0.644053562352824
get boring,0.03393991025002699
get charge,-0.26906248396132953
get delete,-0.09044984183534321
get disabled,-0.32969751941609055
get email,-0.3799095591668764
get error,-0.36304216827508384
get fix,0.3130295236802105
get free,0.11272194152291938
get good,1.0103336222001142
get greedy,-0.621928977126131
get hack,-0.6852746188985267
get like,0.05426868931194934
get lock,-0.6187571130256969
get lot,0.1759186645717585
get message,-0.18843243543488264
get money,0.31188143580132077
get new,0.3474020008128497
get notification,-0.6258683616607148
get old,-0.07986123817660015
get phone,-0.14380970970500564
get point,-0.34411925465627125
get premium,0.4907910864778396
get remove,-0.0258627312398069
get rid,-0.8069062673065757
get slow,-0.36329150301749125
get star,-0.565008512962792
get stick,-0.3284876007622166
get stuck,0.5721124226089747
get suspend,-1.7581820900661858
get to,-0.23137227539727045
get update,-0.14267250042834564
get view,-0.21440413375409478
get way,-0.4870508652943445
get well,1.9027219013046084
getting,-0.830354965376793
getting ban,-0.05347704966924813
getting charge,-0.22928904478822287
getting log,-0.38274032399284125
getting rid,0.4512375679052919
getting suspend,-0.1657255210521994
gf,0.142488396275804
gg,0.36262561773738566
ghatiya,-3.006733564100671
ghost,0.5750062661931129
gi,-0.6256195302509585
giant,-0.31690522305742774
gif,-0.1044678736756533
gift,0.47538426597658834
gift card,-0.35941480788674374
gig,-0.5213116342493997
gimana,-0.3378872235259871
girl,0.27838034402524153
girlfriend,0.47636596164135225
give,-0.5312081377772186
give access,-0.4312202140191625
give ad,-0.1281349745243896
give app,-0.615838143392775
give error,-0.6524897471253303
give free,-0.4459521187766417
give good,1.2252188633466738
give joy,0.4489722123196736
give opportunity,0.18360496635155119
give option,-0.32642198480352064
give problem,0.41647861196144087
give star,-0.27998812964450104
give time,0.08401779079587351
gk,-0.7931723395984476
glad,1.8297517223411048
glitch,-1.6310683855752486
glitch app,-0.26983890927307225
glitch bug,-0.03940943186650091
glitch fix,0.4098065301310073
glitch not,0.06199830436110251
glitche,-2.4908489369669398
glitchy,-2.718007720490293
glitter,0.7790865249706556
global,0.6020114600492636
globally,0.3821424953013685
globe,0.8378098208788795
gmail,-1.3139733186721227
gmail account,0.0673825299374882
go,-1.2076857172700883
go app,-0.5578577058905919
go away,0.969709433200532
go bad,-0.22640139165542855
go black,-0.7662122937562754
go delete,-0.17618244187936247
go downhill,-1.0263587388804523
go far,-0.042301555721456496
go fix,-0.12226895674521852
go forever,-0.19760973462426246
go good,0.09408045449079248
go hill,-0.5582709224053133
go like,0.38610953528312214
go miss,0.7030999185428881
go not,-0.5634381959424922
go pay,-0.3964656431358015
go play,0.18675646827587442
go star,-0.5082084385309072
go start,0.09204413037642457
go to,0.1662543833923643
go try,0.31952596237006464
go uninstall,0.044888504227592115
go use,-0.5929800264451266
go viral,-0.28073631101234925
go way,0.19663566988075892
go world,0.7574628759024591
go wrong,-0.8336420668100694
go year,-0.15012444932296987
goal,0.2973102413686805
goat,1.8773805039033646
goate,1.9113618729813298
god,1.1233012295515752
god app,0.479218364491017
god bless,0.6444400563690127
godd,1.3387815758772887
goid,0.05582933547565728
gold,-0.09226811292452879
gold bar,-0.7610282272037429
golden,0.5774883260072159
gone,-0.9047563317170911
goo,0.4392111398182127
goob,0.9880630742093246
good,1.331932759538177
good aap,1.1802303981279612
good account,0.35241769909198417
good ad,1.138991065696218
good add,0.4618983461329175
good alternative,0.6229858635034647
good amazing,0.3110233770084991
good anymore,-0.27438304263054464
good ap,0.6681936377875222
good apk,0.739199632724359
good app,1.8577297798221923
good application,2.3058363346008264
good appp,0.3330208051773697
good article,0.4669417953699269
good audio,1.4735486800499984
good bad,-0.21731454883047774
good bit,0.9399103499093663
good business,1.0343855124770183
good bye,0.7106388780200148
good call,0.5369831273829533
good change,0.4748140635119266
good chat,1.2204536107037203
good choice,1.1255398246267205
good clear,0.9793310139105528
good cloud,1.4447783846330713
good communicate,0.4795718490541672
good communication,0.2797687311194083
good connect,0.6447904239464826
good connection,1.2170246790085848
good content,0.9115107980818343
good cool,-0.14510518149075682
good day,0.5470881929932374
good download,1.1466729588002749
good easy,0.06912486493815405
good edit,0.10965475271256439
good enjoy,-0.49489193989266056
good entertainment,0.4045643474575468
good excellent,-0.0015643870900311926
good experience,1.6745256873110217
good facebook,0.8429076966230041
good far,0.05318831374133261
good fast,0.7899747676356039
good feature,1.0548776440313392
good file,1.48590370840154
good filter,0.9853182962147969
good find,0.7045374035097896
good free,1.2602200071797767
good friend,0.6475346773620123
good fun,-0.6068310238915863
good game,1.5383033307819776
good gaming,0.3331983549424554
good get,0.6306496317657404
good go,1.3112011033357611
good good,1.3075754647990445
good graphic,0.5341175490269566
good great,-1.5141677493555161
good guy,0.43045533083088766
good hai,0.8158786245600866
good happy,0.5648439566106839
good help,0.39902409334034045
good helpful,0.3833887083667621
good idea,0.3945323750242285
good information,0.9459331307257329
good instagram,0.6213772641169747
good interesting,0.6328829653272469
good internet,-0.5896038110880841
good job,0.7884925421844083
good keep,0.9515296106023083
good kid,0.3319290504030208
good know,0.5307591295765611
good like,0.7558488174932285
good listen,1.1139994339758632
